,query_vector
neasden,0.0
newham,0.0
harrow,0.0
brent,0.0
stanmor,0.0
golder,0.0
hendon,0.0
edgwar,0.0
ilford,0.0
devolv,0.0
deregul,0.0
subprim,0.0
dresdner,0.0
kleinwort,0.0
bnp,0.0
pariba,0.0
euromonitor,0.0
stucco,0.0
whitewash,0.0
rejuven,0.0
battersea,0.0
pancra,0.0
paddington,0.0
gherkin,0.0
broadgat,0.0
somer,0.0
bishopsg,0.0
tussaud,0.0
kenwood,0.0
mle,0.0
sadler,0.0
islington,0.0
selfridg,0.0
harrod,0.0
vivienn,0.0
westwood,0.0
manolo,0.0
blahnik,0.0
choo,0.0
dicken,0.0
pervas,0.0
diarist,0.0
grimi,0.0
sweeper,0.0
pickpocket,0.0
defo,0.0
fictionalis,0.0
jonson,0.0
afor,0.0
conan,0.0
sherlock,0.0
ackroyd,0.0
hawksmoor,0.0
pinewood,0.0
elstre,0.0
leavesden,0.0
rada,0.0
dench,0.0
broadbent,0.0
emi,0.0
decca,0.0
barbican,0.0
cadogan,0.0
conservatoir,0.0
guildhal,0.0
wembley,0.0
hammersmith,0.0
hendrix,0.0
duri,0.0
kink,0.0
blur,0.0
phil,0.0
elvi,0.0
costello,0.0
dusti,0.0
yardbird,0.0
libertin,0.0
winehous,0.0
kook,0.0
razorlight,0.0
marl,0.0
dizze,0.0
rascal,0.0
natasha,0.0
bedingfield,0.0
leona,0.0
grime,0.0
regga,0.0
rave,0.0
homegrown,0.0
wimbledon,0.0
arsen,0.0
fulham,0.0
tottenham,0.0
hotspur,0.0
saracen,0.0
skolar,0.0
haringey,0.0
kennington,0.0
putney,0.0
mortlak,0.0
overground,0.0
tfl,0.0
thameslink,0.0
moorgat,0.0
crossrail,0.0
eurostar,0.0
stratford,0.0
javelin,0.0
shinkansen,0.0
decker,0.0
cab,0.0
airspac,0.0
gatwick,0.0
stanst,0.0
luton,0.0
motorist,0.0
holloway,0.0
soa,0.0
cass,0.0
malvern,0.0
bylin,0.0
tehran,0.0
podgorica,0.0
megac,0.0
visitlondon,0.0
frse,0.0
renfrewshir,0.0
bailli,0.0
agn,0.0
cartsburn,0.0
birminghamwatt,0.0
garret,0.0
doldowlod,0.0
llanwrthwl,0.0
urdock,0.0
trevithick,0.0
munro,0.0
aldou,0.0
huxley,0.0
stephenson,0.0
benefactor,0.0
mdccxxxvi,0.0
mdcccxix,0.0
pembrok,0.0
vowl,0.0
fife,0.0
elm,0.0
courier,0.0
robyn,0.0
arianrhod,0.0
uqp,0.0
gleeson,0.0
npg,0.0
cantor,0.0
barnsburi,0.0
edn,0.0
harriet,0.0
boro,0.0
silic,0.0
amper,0.0
arago,0.0
oerst,0.0
dielectr,0.0
spectroscop,0.0
spectral,0.0
zeeman,0.0
lyell,0.0
collieri,0.0
haswel,0.0
forens,0.0
senghenydd,0.0
rodney,0.0
gyratori,0.0
swindon,0.0
whitbi,0.0
kirkbi,0.0
crawley,0.0
newburi,0.0
aylesburi,0.0
stevenag,0.0
hermsdorf,0.0
reston,0.0
magneto,0.0
griffin,0.0
schoenbein,0.0
norgat,0.0
hereaft,0.0
friedrich,0.0
nbein,0.0
pfahler,0.0
ursinu,0.0
collegevil,0.0
crowther,0.0
pail,0.0
woodwind,0.0
reedless,0.0
flautist,0.0
flutist,0.0
mammoth,0.0
tusk,0.0
femur,0.0
divj,0.0
babe,0.0
ugab,0.0
kinnor,0.0
playabl,0.0
gudi,0.0
jiahu,0.0
henan,0.0
zeng,0.0
suizhou,0.0
hubei,0.0
fippl,0.0
ocarina,0.0
gemshorn,0.0
tonett,0.0
unsw,0.0
bernoulli,0.0
siphon,0.0
karman,0.0
vortex,0.0
cylindr,0.0
veloc,0.0
duct,0.0
windway,0.0
labium,0.0
ramp,0.0
blower,0.0
embouchur,0.0
blown,0.0
trickier,0.0
chimney,0.0
radius,0.0
nohkan,0.0
blindfold,0.0
headjoint,0.0
sensor,0.0
mouthpiec,0.0
flageolet,0.0
fujara,0.0
dizi,0.0
bansuri,0.0
kaval,0.0
danso,0.0
shakuhachi,0.0
anasazi,0.0
quena,0.0
bosun,0.0
flue,0.0
kingma,0.0
boehm,0.0
hyperbass,0.0
db,0.0
eb,0.0
krishna,0.0
keyless,0.0
pannal,0.0
madhyam,0.0
meend,0.0
raga,0.0
bangalor,0.0
pullanguzh,0.0
mahalingam,0.0
sharaba,0.0
shastri,0.0
palladam,0.0
natya,0.0
shastra,0.0
sarana,0.0
chatushtai,0.0
avinash,0.0
balkrishna,0.0
patwardhan,0.0
thata,0.0
nagarcoil,0.0
fue,0.0
sring,0.0
blul,0.0
pahlevanian,0.0
diaton,0.0
chaban,0.0
bayati,0.0
programmat,0.0
def,0.0
dohl,0.0
musicologist,0.0
komita,0.0
dipl,0.0
duduk,0.0
palendag,0.0
tabor,0.0
tumpong,0.0
washint,0.0
fleadh,0.0
cheoil,0.0
theobald,0.0
dayton,0.0
donna,0.0
sadi,0.0
tyrrel,0.0
galway,0.0
yehudi,0.0
menuhin,0.0
schirmer,0.0
averil,0.0
vardapet,0.0
grakan,0.0
nshkhark,0.0
vardapeti,0.0
beghun,0.0
grch,0.0
npast,0.0
srbadasman,0.0
abel,0.0
oghlukian,0.0
ganatahayot,0.0
ajnordarani,0.0
akan,0.0
usman,0.0
ew,0.0
astuatsabanut,0.0
kedron,0.0
alina,0.0
phelan,0.0
burkart,0.0
putnik,0.0
evanston,0.0
summi,0.0
birchard,0.0
toff,0.0
abbot,0.0
wye,0.0
trevor,0.0
novello,0.0
fluteinfo,0.0
khlui,0.0
imslp,0.0
chiff,0.0
chiffboard,0.0
vidli,0.0
flutehistori,0.0
krantz,0.0
flautistico,0.0
cluff,0.0
multiphon,0.0
pinkillo,0.0
trainer,0.0
angular,0.0
asperg,0.0
autism,0.0
apothecari,0.0
stepdaught,0.0
storer,0.0
engross,0.0
rumour,0.0
knittingcircl,0.0
omnipot,0.0
phoni,0.0
magnitud,0.0
hardback,0.0
christianson,0.0
dampier,0.0
gleick,0.0
hardcov,0.0
villamil,0.0
herivel,0.0
shamo,0.0
phaser,0.0
mcgraw,0.0
gallon,0.0
gallop,0.0
hinder,0.0
breez,0.0
probosci,0.0
nutriti,0.0
flop,0.0
soc,0.0
rounder,0.0
concav,0.0
cushion,0.0
ordinarili,0.0
elephantida,0.0
proboscidea,0.0
mammalia,0.0
pachydermata,0.0
elepha,0.0
creticu,0.0
proc,0.0
zool,0.0
cetacean,0.0
passeth,0.0
loveridg,0.0
murindagomo,0.0
loxodonta,0.0
africana,0.0
hemson,0.0
vanishingli,0.0
reclassif,0.0
cycloti,0.0
smuggler,0.0
hybridis,0.0
motti,0.0
wrinkl,0.0
mikumi,0.0
lakeshor,0.0
iain,0.0
bushmeat,0.0
elephant,0.0
gobin,0.0
ramu,0.0
lamoureaux,0.0
moniz,0.0
nuno,0.0
carvalho,0.0
sousa,0.0
maximu,0.0
bulg,0.0
depigment,0.0
orphanag,0.0
pinnawala,0.0
indicu,0.0
sumatranu,0.0
fingerlik,0.0
inhal,0.0
wateri,0.0
sunscreen,0.0
snorkel,0.0
entwin,0.0
courtship,0.0
flail,0.0
unwant,0.0
swivel,0.0
periscop,0.0
debark,0.0
baobab,0.0
phosphat,0.0
apatit,0.0
carvabl,0.0
gomphotherium,0.0
deinotherium,0.0
conveyor,0.0
wearout,0.0
sheldrak,0.0
graveyard,0.0
mastodon,0.0
pachyderm,0.0
fuzz,0.0
wallow,0.0
watermelon,0.0
gelatin,0.0
pendulum,0.0
biomechan,0.0
punnathur,0.0
kotta,0.0
kerala,0.0
fahrenheit,0.0
odour,0.0
joyc,0.0
sirenian,0.0
hyrax,0.0
hyracoid,0.0
stegodon,0.0
deinotheria,0.0
recki,0.0
cavarretta,0.0
gioia,0.0
mussi,0.0
palombo,0.0
consiglio,0.0
nazional,0.0
ricerch,0.0
undigest,0.0
cerebrum,0.0
cerebellum,0.0
twentyfold,0.0
grief,0.0
altruism,0.0
allomoth,0.0
innerv,0.0
receptor,0.0
knit,0.0
matriarch,0.0
bluff,0.0
musth,0.0
bottlenos,0.0
plotnik,0.0
waal,0.0
reiss,0.0
pna,0.0
intertwin,0.0
companionship,0.0
sonic,0.0
rumbl,0.0
kati,0.0
sneez,0.0
mammari,0.0
nippl,0.0
wiggl,0.0
rubberi,0.0
cynthia,0.0
moss,0.0
demis,0.0
regrown,0.0
samburu,0.0
deproclaim,0.0
reproclaim,0.0
tuskless,0.0
hellenist,0.0
poru,0.0
ptolema,0.0
seleucid,0.0
diadoch,0.0
hydasp,0.0
execution,0.0
underfoot,0.0
judean,0.0
eleazar,0.0
maccabeu,0.0
humana,0.0
salvationi,0.0
shikar,0.0
domestic,0.0
mahout,0.0
uttum,0.0
corea,0.0
gaboron,0.0
wellb,0.0
bactria,0.0
demetriu,0.0
scalp,0.0
policeman,0.0
jumbl,0.0
dumbo,0.0
storybook,0.0
babar,0.0
brunhoff,0.0
shibe,0.0
conni,0.0
mack,0.0
defiantli,0.0
stomper,0.0
seuss,0.0
irrespons,0.0
merrick,0.0
goong,0.0
kham,0.0
prachya,0.0
pinkaew,0.0
jaa,0.0
tolkien,0.0
oliphaunt,0.0
esala,0.0
perahera,0.0
kandi,0.0
thidambu,0.0
thrissur,0.0
pooram,0.0
cyclop,0.0
odyssey,0.0
ganesh,0.0
jainist,0.0
discordian,0.0
midrash,0.0
maccabe,0.0
hasmonean,0.0
evm,0.0
nast,0.0
vindict,0.0
jharkhand,0.0
spelt,0.0
hluhluw,0.0
umfolozi,0.0
rob,0.0
slotow,0.0
howison,0.0
surg,0.0
placid,0.0
uncharacteris,0.0
rut,0.0
intox,0.0
toothach,0.0
keton,0.0
aldehyd,0.0
hirano,0.0
tyke,0.0
overran,0.0
purportedli,0.0
sugarcan,0.0
rogu,0.0
hora,0.0
aliya,0.0
tennent,0.0
sirr,0.0
ecto,0.0
endo,0.0
cobboldia,0.0
pumilio,0.0
fransseni,0.0
noack,0.0
lophodontina,0.0
rhynchotheriina,0.0
gomphother,0.0
quicktim,0.0
howenwald,0.0
tenn,0.0
innumer,0.0
cock,0.0
spenc,0.0
woodwork,0.0
westmoreland,0.0
campbelltown,0.0
trenton,0.0
kortright,0.0
britiain,0.0
unsatisfactori,0.0
caucu,0.0
undiminish,0.0
rack,0.0
solvent,0.0
hester,0.0
bliss,0.0
ise,0.0
anticler,0.0
monrovia,0.0
flagg,0.0
bemi,0.0
dangerfield,0.0
heidler,0.0
seminol,0.0
ulterior,0.0
weakli,0.0
unansw,0.0
scherr,0.0
untoward,0.0
gardoqui,0.0
overinfluenc,0.0
dupe,0.0
paranoid,0.0
swetswis,0.0
prosser,0.0
lucier,0.0
regneri,0.0
meridian,0.0
ewe,0.0
guinoy,0.0
adangb,0.0
ashanti,0.0
fant,0.0
maclean,0.0
langer,0.0
wagadugu,0.0
sundiata,0.0
mansa,0.0
mand,0.0
mamprussi,0.0
dagomba,0.0
gonja,0.0
mandika,0.0
ankobra,0.0
trinket,0.0
elmina,0.0
diogo,0.0
azambuja,0.0
komenda,0.0
kormantsi,0.0
axim,0.0
bono,0.0
ibalbrong,0.0
ahafo,0.0
kumasi,0.0
ghanaian,0.0
fanti,0.0
togoland,0.0
kwame,0.0
nkrumah,0.0
garvey,0.0
osagyefo,0.0
stockwel,0.0
rawl,0.0
kufuor,0.0
agyekum,0.0
osu,0.0
bauxit,0.0
manganes,0.0
oilfield,0.0
landhold,0.0
depreci,0.0
cedi,0.0
vat,0.0
vfr,0.0
tema,0.0
dahomey,0.0
kwa,0.0
gur,0.0
dangm,0.0
gurma,0.0
grusi,0.0
dagbani,0.0
dagaar,0.0
kasem,0.0
nzema,0.0
jss,0.0
bece,0.0
sss,0.0
buduburam,0.0
subayo,0.0
crotal,0.0
coffin,0.0
mummi,0.0
ankhhap,0.0
sanj,0.0
faun,0.0
satyr,0.0
cymbalum,0.0
kumbalom,0.0
ping,0.0
splash,0.0
orhestr,0.0
bacchanalian,0.0
gynt,0.0
osmin,0.0
triumphieren,0.0
mozart,0.0
serail,0.0
confusingli,0.0
sizzl,0.0
zishend,0.0
choke,0.0
chick,0.0
pianissimo,0.0
vibrer,0.0
secco,0.0
wallop,0.0
senza,0.0
yarn,0.0
mallet,0.0
timpani,0.0
beater,0.0
inaud,0.0
satisfyingli,0.0
humperdink,0.0
zing,0.0
squeal,0.0
highschool,0.0
drumset,0.0
cym,0.0
cymb,0.0
harmonica,0.0
berlioz,0.0
romeo,0.0
juliet,0.0
pompeian,0.0
swish,0.0
zill,0.0
avedi,0.0
zildjian,0.0
saluda,0.0
bellotti,0.0
agean,0.0
meinl,0.0
paist,0.0
sabian,0.0
stagg,0.0
ufip,0.0
yamaha,0.0
wuhan,0.0
agop,0.0
cymbalplanet,0.0
fetish,0.0
ubiqu,0.0
wikirecord,0.0
amadeu,0.0
melod,0.0
pollen,0.0
rove,0.0
sach,0.0
felix,0.0
liszt,0.0
kiehl,0.0
portabl,0.0
hornbostel,0.0
chordophon,0.0
clavicembalo,0.0
gravicembalo,0.0
harpsichord,0.0
mcnulti,0.0
dulcim,0.0
santur,0.0
peterson,0.0
chp,0.0
hurdi,0.0
gurdi,0.0
clavichord,0.0
tangent,0.0
wrestplank,0.0
cristofiori,0.0
cristofori,0.0
scipion,0.0
maffei,0.0
silbermann,0.0
damper,0.0
viennes,0.0
augsburg,0.0
nannett,0.0
streicher,0.0
clearer,0.0
fortepiano,0.0
broadwood,0.0
robustli,0.0
robust,0.0
erard,0.0
pleyel,0.0
rard,0.0
bastien,0.0
herz,0.0
bulwark,0.0
alpheu,0.0
hitch,0.0
thom,0.0
chicker,0.0
pape,0.0
sostenuto,0.0
boisselot,0.0
steinway,0.0
slant,0.0
duplex,0.0
hitchpin,0.0
aliquot,0.0
taskin,0.0
collard,0.0
undamp,0.0
friderici,0.0
zump,0.0
harman,0.0
vietor,0.0
lebrecht,0.0
petzold,0.0
pianino,0.0
wornum,0.0
birdcag,0.0
blanchet,0.0
spinet,0.0
boudoir,0.0
inharmon,0.0
stiffer,0.0
truer,0.0
sohmer,0.0
accomod,0.0
fourneaux,0.0
replay,0.0
pneumat,0.0
disklavi,0.0
solenoid,0.0
ryley,0.0
washer,0.0
synthesi,0.0
clavinova,0.0
kawai,0.0
desktop,0.0
gigabyt,0.0
sendorf,0.0
hing,0.0
lid,0.0
disorient,0.0
gig,0.0
lightweight,0.0
corda,0.0
rightmost,0.0
leftmost,0.0
tricki,0.0
celest,0.0
fazioli,0.0
pedali,0.0
pedalboard,0.0
conklin,0.0
uselessli,0.0
softwood,0.0
pinblock,0.0
medallion,0.0
teflon,0.0
technician,0.0
ivorit,0.0
sawn,0.0
plywood,0.0
ivorin,0.0
recondit,0.0
mover,0.0
manpow,0.0
moritz,0.0
schwind,0.0
interplay,0.0
joanna,0.0
tickl,0.0
brooksid,0.0
printabl,0.0
fiddl,0.0
saen,0.0
vitula,0.0
cremona,0.0
fiddler,0.0
morin,0.0
huur,0.0
horsemen,0.0
erhu,0.0
rebab,0.0
esraj,0.0
rebec,0.0
doubtu,0.0
ix,0.0
messiah,0.0
messi,0.0
salabu,0.0
ashmolean,0.0
zaccaria,0.0
brescia,0.0
doubtless,0.0
craftsmanship,0.0
endblock,0.0
chinrest,0.0
hourglass,0.0
adhes,0.0
flex,0.0
faux,0.0
fiddleback,0.0
compat,0.0
lengthwis,0.0
reset,0.0
fleur,0.0
tailgut,0.0
catgut,0.0
unwound,0.0
undon,0.0
sprinkl,0.0
chladni,0.0
suzuki,0.0
accordion,0.0
nonstandard,0.0
disson,0.0
archeti,0.0
ribbon,0.0
whalebon,0.0
sleev,0.0
lieu,0.0
bagpip,0.0
pulsat,0.0
schlesk,0.0
weinreich,0.0
nicer,0.0
integ,0.0
clearest,0.0
henryk,0.0
heller,0.0
simrock,0.0
abbado,0.0
tecnica,0.0
suoni,0.0
armonici,0.0
ricordi,0.0
vittorio,0.0
monti,0.0
pyotr,0.0
ilyich,0.0
kreisler,0.0
ricochet,0.0
pizz,0.0
fantastiqu,0.0
holst,0.0
bowstrok,0.0
arrowhead,0.0
audibl,0.0
hush,0.0
sord,0.0
sordina,0.0
deaden,0.0
luciano,0.0
sequenza,0.0
seamless,0.0
venuti,0.0
phane,0.0
grappelli,0.0
regina,0.0
frigo,0.0
ponti,0.0
darol,0.0
motown,0.0
crooner,0.0
crosbi,0.0
gloria,0.0
gaynor,0.0
corr,0.0
fairport,0.0
steeley,0.0
boyd,0.0
tinsley,0.0
mahavishnu,0.0
yellowcard,0.0
saul,0.0
pallet,0.0
sigur,0.0
zox,0.0
zion,0.0
karnat,0.0
baluswami,0.0
dikshitar,0.0
ilaiyaraaja,0.0
ethnomusicologist,0.0
pfeil,0.0
oskar,0.0
vierl,0.0
eisenberg,0.0
miessner,0.0
beauchamp,0.0
benioff,0.0
fredray,0.0
kislingburi,0.0
fraudul,0.0
misrepresent,0.0
stroh,0.0
galamian,0.0
shar,0.0
thede,0.0
bardfeld,0.0
stowel,0.0
beament,0.0
ebsworth,0.0
bachmann,0.0
coetze,0.0
flammarion,0.0
farga,0.0
rockliff,0.0
rowland,0.0
entwistl,0.0
regazzi,0.0
florenu,0.0
dubourg,0.0
occhi,0.0
strumenti,0.0
musicali,0.0
nell,0.0
flavio,0.0
dassenno,0.0
brescian,0.0
templeton,0.0
hyperviolin,0.0
anecho,0.0
tomographi,0.0
dendochronolog,0.0
molnar,0.0
aquincum,0.0
pannonia,0.0
magyar,0.0
panzerfaust,0.0
ssi,0.0
celt,0.0
ds,0.0
matthia,0.0
corvinu,0.0
corviniana,0.0
unoccupi,0.0
leopold,0.0
cutaway,0.0
genocid,0.0
dictatorship,0.0
andrassi,0.0
tere,0.0
rosliget,0.0
memento,0.0
csepel,0.0
gradient,0.0
easternmost,0.0
limeston,0.0
speleothem,0.0
lgyi,0.0
hegyi,0.0
transdanubia,0.0
jewel,0.0
gerbeaud,0.0
ve,0.0
fortuna,0.0
arani,0.0
szarva,0.0
tia,0.0
pinc,0.0
chenyi,0.0
ndor,0.0
turul,0.0
oktogon,0.0
grander,0.0
millenari,0.0
vajdahunyad,0.0
esztergom,0.0
sziget,0.0
margit,0.0
palotai,0.0
psziget,0.0
aqua,0.0
budai,0.0
luppa,0.0
ferihegi,0.0
xviii,0.0
rinc,0.0
bkv,0.0
cogwheel,0.0
chairlift,0.0
combino,0.0
funicular,0.0
trolibusz,0.0
cyclecar,0.0
cog,0.0
keleti,0.0
nyugati,0.0
westbound,0.0
southbound,0.0
semmelwei,0.0
szent,0.0
roli,0.0
gyula,0.0
moholi,0.0
nagi,0.0
anfiteatrum,0.0
annabel,0.0
krisztian,0.0
ungvari,0.0
lukac,0.0
foreword,0.0
spini,0.0
worm,0.0
biol,0.0
nishida,0.0
eel,0.0
anguilliform,0.0
rostrata,0.0
monognathu,0.0
ahlstromi,0.0
moray,0.0
pelvic,0.0
pector,0.0
anguillida,0.0
leptocephali,0.0
metamorphorphos,0.0
elver,0.0
fishbas,0.0
synom,0.0
monophylect,0.0
amoung,0.0
inou,0.0
jg,0.0
miya,0.0
mj,0.0
sado,0.0
hanel,0.0
hatooka,0.0
aoyama,0.0
minegishi,0.0
tsukamoto,0.0
lett,0.0
anguilloidei,0.0
chlopsida,0.0
heterenchelyida,0.0
moringuida,0.0
spaghetti,0.0
muraenida,0.0
myrocongrida,0.0
congroidei,0.0
colocongrida,0.0
congrida,0.0
conger,0.0
macrocephenchelyida,0.0
derichthyida,0.0
longneck,0.0
nessorhamphida,0.0
muraenesocida,0.0
nettastomatida,0.0
duckbil,0.0
ophichthida,0.0
nemichthyoidei,0.0
nemichthyida,0.0
snipe,0.0
serrivomerida,0.0
sawtooth,0.0
synaphobranchoidei,0.0
synaphobranchida,0.0
cutthroat,0.0
dysommida,0.0
nettodarida,0.0
simenchelyida,0.0
cyematida,0.0
bobtail,0.0
saccopharyngiform,0.0
unagi,0.0
anago,0.0
unadon,0.0
unajuu,0.0
hkd,0.0
angula,0.0
longfin,0.0
comacchio,0.0
swampi,0.0
bolsena,0.0
aquarist,0.0
serum,0.0
richet,0.0
anaphylaxi,0.0
laz,0.0
ael,0.0
illuyanka,0.0
congen,0.0
curad,0.0
calvert,0.0
jasanoff,0.0
melchert,0.0
innsbruck,0.0
simplex,0.0
illa,0.0
egkh,0.0
hesychiu,0.0
ely,0.0
angui,0.0
escung,0.0
unc,0.0
ophi,0.0
okhi,0.0
auj,0.0
slavon,0.0
og,0.0
uh,0.0
igil,0.0
hedgehog,0.0
egi,0.0
egidehsa,0.0
bellerophon,0.0
eustathiu,0.0
thessalonica,0.0
ellu,0.0
essar,0.0
illuy,0.0
anka,0.0
angu,0.0
huahin,0.0
annames,0.0
annam,0.0
munda,0.0
vietic,0.0
viet,0.0
tay,0.0
tonogenesi,0.0
kradai,0.0
tsat,0.0
mekong,0.0
minh,0.0
sinospher,0.0
zenith,0.0
proselyt,0.0
chemis,0.0
alv,0.0
forthcom,0.0
emeneau,0.0
pham,0.0
nghiem,0.0
phuong,0.0
nghe,0.0
fergu,0.0
undiphthong,0.0
tinh,0.0
quang,0.0
binh,0.0
gregerson,0.0
nho,0.0
ninh,0.0
contour,0.0
phonat,0.0
creaki,0.0
tivi,0.0
offglid,0.0
ia,0.0
ay,0.0
thau,0.0
thao,0.0
phonemic,0.0
edmondson,0.0
thanh,0.0
nonfinit,0.0
situ,0.0
barbosa,0.0
tonkin,0.0
viscii,0.0
viqr,0.0
winvnkey,0.0
unikey,0.0
macvnkey,0.0
macintosh,0.0
sophana,0.0
nonsens,0.0
subtextu,0.0
congratulatori,0.0
bigpond,0.0
doanviettrung,0.0
noilai,0.0
itr,0.0
upenn,0.0
edu,0.0
myl,0.0
languagelog,0.0
tphcm,0.0
kieu,0.0
gia,0.0
homonym,0.0
hashimoto,0.0
mantaro,0.0
lincolnwood,0.0
lusitan,0.0
latinh,0.0
annamiticum,0.0
khoa,0.0
sealang,0.0
thompsonlaurencec,0.0
michaud,0.0
phonetica,0.0
preprint,0.0
jerold,0.0
nguynvnloi,0.0
duy,0.0
sidwel,0.0
gil,0.0
dialectolog,0.0
koichi,0.0
luong,0.0
hy,0.0
hoa,0.0
nghi,0.0
frigeni,0.0
hirayama,0.0
srichampa,0.0
sophanasrichampa,0.0
thang,0.0
tonat,0.0
trong,0.0
hoi,0.0
trung,0.0
etud,0.0
indochinois,0.0
shorto,0.0
doug,0.0
haudricourt,0.0
vietnamien,0.0
sinica,0.0
nguyen,0.0
bich,0.0
thuan,0.0
heali,0.0
hoang,0.0
thinh,0.0
xuan,0.0
trinh,0.0
quynh,0.0
vic,0.0
cassett,0.0
rutland,0.0
vt,0.0
tuttl,0.0
duc,0.0
steinen,0.0
diether,0.0
versif,0.0
jubinel,0.0
vdict,0.0
asu,0.0
wikibook,0.0
malcolm,0.0
relay,0.0
oblong,0.0
lur,0.0
tarr,0.0
oxu,0.0
bugl,0.0
laird,0.0
clarino,0.0
bendinelli,0.0
homophoni,0.0
lofti,0.0
unworthi,0.0
hector,0.0
kalmu,0.0
cornet,0.0
shank,0.0
trombon,0.0
flugelhorn,0.0
apertur,0.0
swappabl,0.0
leadpip,0.0
lew,0.0
soloff,0.0
tofanelli,0.0
ferguson,0.0
ingram,0.0
bergeron,0.0
gorruso,0.0
dizzi,0.0
gillespi,0.0
jon,0.0
faddi,0.0
severinsen,0.0
sandov,0.0
kan,0.0
hardenberg,0.0
wynton,0.0
marsali,0.0
euphonium,0.0
clef,0.0
chromatic,0.0
shawm,0.0
sloppi,0.0
transposit,0.0
schema,0.0
arban,0.0
jacom,0.0
schlossberg,0.0
vassili,0.0
permut,0.0
beeler,0.0
vizzutti,0.0
eazi,0.0
eldridg,0.0
showboat,0.0
miyashiro,0.0
musculatur,0.0
hubbard,0.0
chet,0.0
voisin,0.0
armando,0.0
ghitalla,0.0
vacchiano,0.0
herseth,0.0
schlueter,0.0
mcnab,0.0
nakariakov,0.0
ndez,0.0
ska,0.0
polka,0.0
stepwis,0.0
naxo,0.0
syracus,0.0
benn,0.0
accura,0.0
skardinski,0.0
shepard,0.0
brownlow,0.0
pendragon,0.0
lichtmann,0.0
dewlap,0.0
subgenu,0.0
grevi,0.0
equid,0.0
harem,0.0
mohawk,0.0
hippotigri,0.0
dolichohippu,0.0
equu,0.0
thorni,0.0
scrubland,0.0
anthropogen,0.0
quagga,0.0
zevra,0.0
hagerman,0.0
simpliciden,0.0
burchel,0.0
damara,0.0
boehmi,0.0
borensi,0.0
chapman,0.0
chapmani,0.0
crawshay,0.0
crawshayi,0.0
hartmann,0.0
hartmanna,0.0
grevyi,0.0
burchelli,0.0
dauw,0.0
wahlberg,0.0
sleek,0.0
rarest,0.0
foal,0.0
stallion,0.0
miscarriag,0.0
equin,0.0
zebroid,0.0
zeedonk,0.0
zoni,0.0
zors,0.0
embryolog,0.0
herdmat,0.0
tsets,0.0
waag,0.0
entom,0.0
thermoregulatori,0.0
canter,0.0
zig,0.0
zag,0.0
sociabl,0.0
huddl,0.0
whinni,0.0
bray,0.0
poni,0.0
rosendo,0.0
ribeiro,0.0
kawau,0.0
ridden,0.0
capt,0.0
thacker,0.0
bushmen,0.0
baboon,0.0
scorch,0.0
fantasia,0.0
ludolphu,0.0
ustad,0.0
mansur,0.0
miscellan,0.0
tijuana,0.0
churcher,0.0
hoof,0.0
mcclintock,0.0
dorca,0.0
howstuffwork,0.0
drumstick,0.0
xylon,0.0
nettl,0.0
pentaton,0.0
heptaton,0.0
gusikow,0.0
lewald,0.0
gourd,0.0
spoon,0.0
melanasia,0.0
crusad,0.0
organist,0.0
schlick,0.0
spiegel,0.0
orgelmach,0.0
organisten,0.0
gusikov,0.0
guzikow,0.0
curt,0.0
freder,0.0
xylophonist,0.0
vibraphon,0.0
harmonicon,0.0
ranat,0.0
arnolt,0.0
praetoriu,0.0
strohfideln,0.0
hulzen,0.0
lachter,0.0
gigelyra,0.0
ragtim,0.0
breuer,0.0
kelon,0.0
xylorimba,0.0
glockenspiel,0.0
lamellophon,0.0
lithophon,0.0
mbila,0.0
metallophon,0.0
skiddaw,0.0
balafon,0.0
thongophon,0.0
loreena,0.0
mckennitt,0.0
subgenera,0.0
buccin,0.0
anatida,0.0
gees,0.0
anserina,0.0
cygnini,0.0
cygnina,0.0
schwan,0.0
zwaan,0.0
swen,0.0
sonu,0.0
cygnet,0.0
cygnu,0.0
cob,0.0
cobb,0.0
plumag,0.0
blackish,0.0
furl,0.0
fluf,0.0
olor,0.0
circumbor,0.0
bewickii,0.0
columbianu,0.0
ornitholog,0.0
chenopi,0.0
sumnerensi,0.0
chatham,0.0
sthenelid,0.0
melancoryphu,0.0
bewick,0.0
falconeri,0.0
csakvarensi,0.0
cygnans,0.0
wickieup,0.0
liskuna,0.0
hibbardi,0.0
dursunlu,0.0
louchart,0.0
paloregonu,0.0
wc,0.0
anser,0.0
condoni,0.0
matthewi,0.0
equitum,0.0
lacustri,0.0
eyr,0.0
archaeocygnu,0.0
bilinicu,0.0
herrenthalsi,0.0
atavu,0.0
coscoroba,0.0
shelduck,0.0
cosmogoni,0.0
pazyryk,0.0
szlachta,0.0
sienkiewicz,0.0
ugli,0.0
duckl,0.0
lohengrin,0.0
parsif,0.0
etain,0.0
sidh,0.0
troy,0.0
zeu,0.0
sparta,0.0
juven,0.0
rara,0.0
avi,0.0
lir,0.0
urd,0.0
asgard,0.0
edda,0.0
volundarkvida,0.0
volund,0.0
tuoni,0.0
tuonela,0.0
underworld,0.0
whoever,0.0
tuonelan,0.0
joutsen,0.0
consecr,0.0
modernismo,0.0
lez,0.0
nez,0.0
rcele,0.0
cuello,0.0
cisn,0.0
wring,0.0
hamsa,0.0
hansa,0.0
saraswati,0.0
paramahamsa,0.0
veda,0.0
